group Movement-of-Society-for-Peace
Rabee-al-Madkhali_g-290.txt 0.840003
Rabee-al-Madkhali_g-325.txt 1.0
Rabee-al-Madkhali_g-321.txt 0.733494
Rabee-al-Madkhali_g-223.txt 1.0
Rabee-al-Madkhali_g-269.txt 0.883311
Rabee-al-Madkhali_g-174.txt 1.0
Rabee-al-Madkhali_g-173.txt 1.0
Rabee-al-Madkhali_g-283.txt 0.655132
Rabee-al-Madkhali_g-312.txt 0.536587
Rabee-al-Madkhali_g-192.txt 0.878093
Rabee-al-Madkhali_g-322.txt 1.0
Rabee-al-Madkhali_g-205.txt 0.642635
Rabee-al-Madkhali_g-295.txt 0.909092
Rabee-al-Madkhali_g-187.txt 1.0
Rabee-al-Madkhali_g-209.txt 1.0
Rabee-al-Madkhali_g-221.txt 1.0
Rabee-al-Madkhali_g-178.txt 1.0
Rabee-al-Madkhali_g-176.txt 0.6
Rabee-al-Madkhali_g-222.txt 0.75
Rabee-al-Madkhali_g-200.txt 1.0
Rabee-al-Madkhali_g-316.txt 1.0
Rabee-al-Madkhali_g-327.txt 1.0
Rabee-al-Madkhali_g-175.txt 0.972974
Rabee-al-Madkhali_g-275.txt 0.62324
Rabee-al-Madkhali_g-224.txt 0.785082
Rabee-al-Madkhali_g-239.txt 0.707334
Rabee-al-Madkhali_g-212.txt 1.0
Rabee-al-Madkhali_g-177.txt 0.999882
Rabee-al-Madkhali_g-231.txt 0.854261
Rabee-al-Madkhali_g-280.txt 0.882352
Rabee-al-Madkhali_g-241.txt 0.533612
Rabee-al-Madkhali_g-237.txt 0.960679
Rabee-al-Madkhali_g-276.txt 0.779061
Rabee-al-Madkhali_g-326.txt 0.858972
Rabee-al-Madkhali_g-323.txt 0.858812
Rabee-al-Madkhali_g-213.txt 1.0
Rabee-al-Madkhali_g-199.txt 0.805842
Rabee-al-Madkhali_g-198.txt 0.900001
Rabee-al-Madkhali_g-313.txt 0.651316
Rabee-al-Madkhali_g-299.txt 1.0
Rabee-al-Madkhali_g-215.txt 1.0
Rabee-al-Madkhali_g-194.txt 0.591944
Rabee-al-Madkhali_g-236.txt 0.952381
Rabee-al-Madkhali_g-186.txt 0.736538
Rabee-al-Madkhali_g-304.txt 0.790563
Rabee-al-Madkhali_g-220.txt 1.0
Rabee-al-Madkhali_g-195.txt 0.652512
Rabee-al-Madkhali_g-216.txt 1.0
Rabee-al-Madkhali_g-211.txt 1.0
Rabee-al-Madkhali_g-319.txt 0.5
Rabee-al-Madkhali_g-218.txt 0.333333
Rabee-al-Madkhali_g-274.txt 0.883009
Rabee-al-Madkhali_g-180.txt 0.72462
Rabee-al-Madkhali_g-203.txt 0.794382
Rabee-al-Madkhali_g-228.txt 0.960777
Rabee-al-Madkhali_g-219.txt 1.0
Rabee-al-Madkhali_g-207.txt 0.822223
Rabee-al-Madkhali_g-235.txt 0.80959
Rabee-al-Madkhali_g-307.txt 0.814814
Rabee-al-Madkhali_g-320.txt 0.999998
Rabee-al-Madkhali_g-294.txt 0.757661
Rabee-al-Madkhali_g-318.txt 1.0
Rabee-al-Madkhali_g-191.txt 0.700008
Rabee-al-Madkhali_g-238.txt 0.767432
Rabee-al-Madkhali_g-309.txt 0.85
Rabee-al-Madkhali_g-278.txt 0.732821
Rabee-al-Madkhali_g-197.txt 0.925273
Rabee-al-Madkhali_g-229.txt 0.701687
Rabee-al-Madkhali_g-328.txt 0.925118
Rabee-al-Madkhali_g-214.txt 1.0
Rabee-al-Madkhali_g-305.txt 0.951518
Rabee-al-Madkhali_g-288.txt 0.75941
Rabee-al-Madkhali_g-181.txt 1.0
Rabee-al-Madkhali_g-268.txt 0.912927
Rabee-al-Madkhali_g-190.txt 0.972214
Rabee-al-Madkhali_g-311.txt 0.919982
Rabee-al-Madkhali_g-266.txt 0.861665
Rabee-al-Madkhali_g-226.txt 1.0
Rabee-al-Madkhali_g-267.txt 0.904759
Rabee-al-Madkhali_g-291.txt 1.0
Rabee-al-Madkhali_g-287.txt 0.904785
Rabee-al-Madkhali_g-277.txt 0.838326
Rabee-al-Madkhali_g-172.txt 0.931815
Rabee-al-Madkhali_g-306.txt 1.0
Rabee-al-Madkhali_g-189.txt 0.8
Rabee-al-Madkhali_g-183.txt 0.895464
Rabee-al-Madkhali_g-314.txt 0.999986
Rabee-al-Madkhali_g-227.txt 0.917789
Rabee-al-Madkhali_g-303.txt 0.963552
Rabee-al-Madkhali_g-270.txt 0.646453
Rabee-al-Madkhali_g-271.txt 0.765984
Rabee-al-Madkhali_g-185.txt 0.859288
Rabee-al-Madkhali_g-242.txt 1.0
Rabee-al-Madkhali_g-300.txt 0.998658
Rabee-al-Madkhali_g-184.txt 0.916157
Rabee-al-Madkhali_g-182.txt 0.940865
Rabee-al-Madkhali_g-281.txt 0.800146
Rabee-al-Madkhali_g-301.txt 0.902738
Rabee-al-Madkhali_g-310.txt 0.700623
Rabee-al-Madkhali_g-302.txt 1.0
Rabee-al-Madkhali_g-273.txt 0.969683
Rabee-al-Madkhali_g-317.txt 1.0
Rabee-al-Madkhali_g-232.txt 0.916256
Rabee-al-Madkhali_g-296.txt 0.741517
Rabee-al-Madkhali_g-286.txt 0.691602
Rabee-al-Madkhali_g-208.txt 1.0
Rabee-al-Madkhali_g-282.txt 0.846155
Rabee-al-Madkhali_g-293.txt 1.0
Rabee-al-Madkhali_g-225.txt 0.676466
Rabee-al-Madkhali_g-179.txt 0.835554
Rabee-al-Madkhali_g-324.txt 1.0
Rabee-al-Madkhali_g-297.txt 0.808853
Rabee-al-Madkhali_g-315.txt 0.856856
Rabee-al-Madkhali_g-204.txt 0.768866
Rabee-al-Madkhali_g-196.txt 0.88727
Rabee-al-Madkhali_g-308.txt 1.0
Rabee-al-Madkhali_g-289.txt 0.670215
Rabee-al-Madkhali_g-329.txt 0.65415
Rabee-al-Madkhali_g-285.txt 0.909091
group Al-Boraq
Al-Boraq_g-201455.txt 0.999965
Al-Boraq_g-176449.txt 1.45757e-06
Al-Boraq_g-197900.txt 7.27585e-11
Al-Boraq_g-225890.txt 1.0
Al-Boraq_g-117368.txt 1.43554e-09
Al-Boraq_g-140065.txt 1.0
Al-Boraq_g-203732.txt 1.0
Al-Boraq_g-243747.txt 0.942882
Al-Boraq_g-39271.txt 1.0
Al-Boraq_g-179489.txt 0.492239
Al-Boraq_g-38060.txt 1.0
Al-Boraq_g-48890.txt 1.0
Al-Boraq_g-21578.txt 0.991516
Al-Boraq_g-150277.txt 1.0
Al-Boraq_g-24345.txt 0.775116
Al-Boraq_g-172092.txt 1.0
Al-Boraq_g-11274.txt 0.0177291
Al-Boraq_g-46857.txt 1.0
Al-Boraq_g-179101.txt 1.0
Al-Boraq_g-222371.txt 0.998976
Al-Boraq_g-138638.txt 0.999999
Al-Boraq_g-164259.txt 0.57697
Al-Boraq_g-46210.txt 0.791635
Al-Boraq_g-64002.txt 1.0
Al-Boraq_g-168878.txt 1.0
Al-Boraq_g-45317.txt 1.0
Al-Boraq_g-27470.txt 1.0
Al-Boraq_g-32433.txt 0.999851
Al-Boraq_g-5676.txt 0.333398
Al-Boraq_g-117714.txt 1.0
Al-Boraq_g-40130.txt 1.0
Al-Boraq_g-64653.txt 1.0
Al-Boraq_g-189714.txt 0.666666
Al-Boraq_g-131348.txt 1.0
Al-Boraq_g-7773.txt 0.436836
Al-Boraq_g-23964.txt 8.33818e-06
Al-Boraq_g-31451.txt 0.999892
Al-Boraq_g-37515.txt 0.999998
Al-Boraq_g-219539.txt 5.91847e-05
Al-Boraq_g-4405.txt 1.0
Al-Boraq_g-42643.txt 0.00550354
Al-Boraq_g-201767.txt 0.999999
Al-Boraq_g-137061.txt 1.0
Al-Boraq_g-169473.txt 0.497675
Al-Boraq_g-31670.txt 1.0
Al-Boraq_g-196819.txt 0.999974
Al-Boraq_g-112697.txt 1.0
Al-Boraq_g-146510.txt 1.0
Al-Boraq_g-188710.txt 0.000128323
Al-Boraq_g-178531.txt 9.14288e-06
Al-Boraq_g-183760.txt 1.0
Al-Boraq_g-40286.txt 1.0
Al-Boraq_g-45789.txt 1.0
Al-Boraq_g-219506.txt 1.0
Al-Boraq_g-5936.txt 0.998944
Al-Boraq_g-150230.txt 1.0
Al-Boraq_g-172422.txt 1.0
Al-Boraq_g-177992.txt 1.0
Al-Boraq_g-50685.txt 0.640579
Al-Boraq_g-27822.txt 1.0
Al-Boraq_g-66566.txt 0.400035
Al-Boraq_g-178507.txt 1.0
Al-Boraq_g-188469.txt 1.0
Al-Boraq_g-150813.txt 2.09761e-11
Al-Boraq_g-22473.txt 0.933529
Al-Boraq_g-220191.txt 0.0021019
Al-Boraq_g-48737.txt 3.10581e-08
Al-Boraq_g-170894.txt 0.999983
Al-Boraq_g-142242.txt 0.000470902
Al-Boraq_g-103137.txt 1.0
Al-Boraq_g-25963.txt 0.0078546
Al-Boraq_g-49691.txt 1.0
Al-Boraq_g-95391.txt 1.0
Al-Boraq_g-31452.txt 0.0912094
Al-Boraq_g-126292.txt 0.98479
Al-Boraq_g-50027.txt 1.0
Al-Boraq_g-200596.txt 0.999999
Al-Boraq_g-191775.txt 1.0
Al-Boraq_g-154545.txt 0.999802
Al-Boraq_g-8451.txt 0.984849
Al-Boraq_g-128968.txt 1.0
Al-Boraq_g-19856.txt 1.0
Al-Boraq_g-198308.txt 0.196399
Al-Boraq_g-18248.txt 0.133341
Al-Boraq_g-94735.txt 1.0
Al-Boraq_g-153169.txt 1.0
Al-Boraq_g-53510.txt 1.0
Al-Boraq_g-227563.txt 0.102961
Al-Boraq_g-15645.txt 0.99999
Al-Boraq_g-244194.txt 5.69818e-07
Al-Boraq_g-38109.txt 1.0
Al-Boraq_g-106220.txt 0.688895
Al-Boraq_g-127602.txt 1.0
Al-Boraq_g-159781.txt 0.975627
Al-Boraq_g-183620.txt 0.00431532
Al-Boraq_g-130876.txt 1.26944e-07
Al-Boraq_g-81075.txt 2.50436e-08
Al-Boraq_g-18690.txt 0.0034093
Al-Boraq_g-50.txt 1.0
Al-Boraq_g-47085.txt 1.4657e-05
Al-Boraq_g-17840.txt 0.663877
Al-Boraq_g-207379.txt 1.0
Al-Boraq_g-37071.txt 1.0
Al-Boraq_g-44436.txt 0.362243
Al-Boraq_g-78890.txt 1.0
Al-Boraq_g-169708.txt 1.0
Al-Boraq_g-111332.txt 0.38683
Al-Boraq_g-42637.txt 0.999312
Al-Boraq_g-157149.txt 1.0
Al-Boraq_g-50401.txt 0.335869
Al-Boraq_g-32521.txt 0.982756
Al-Boraq_g-189119.txt 1.0
Al-Boraq_g-43215.txt 1.0
Al-Boraq_g-192658.txt 0.60459
Al-Boraq_g-125592.txt 0.255455
Al-Boraq_g-125639.txt 1.0
Al-Boraq_g-178425.txt 0.692432
Al-Boraq_g-241123.txt 0.463789
Al-Boraq_g-133761.txt 0.368084
Al-Boraq_g-123090.txt 0.512872
Al-Boraq_g-32233.txt 1.0
Al-Boraq_g-178908.txt 0.333358
Al-Boraq_g-21645.txt 0.985237
Al-Boraq_g-24217.txt 0.999972
Al-Boraq_g-15470.txt 0.669009
Al-Boraq_g-173712.txt 3.2649e-08
Al-Boraq_g-183476.txt 6.27769e-05
Al-Boraq_g-119874.txt 0.000435632
Al-Boraq_g-184092.txt 1.28117e-05
Al-Boraq_g-11696.txt 1.0
Al-Boraq_g-133362.txt 1.0
Al-Boraq_g-132011.txt 1.0
Al-Boraq_g-52141.txt 2.98107e-11
Al-Boraq_g-165600.txt 2.87422e-08
Al-Boraq_g-87388.txt 0.848269
Al-Boraq_g-50375.txt 1.0
Al-Boraq_g-39909.txt 0.999998
Al-Boraq_g-132630.txt 1.0
Al-Boraq_g-102955.txt 1.0
Al-Boraq_g-187380.txt 1.0
Al-Boraq_g-102471.txt 0.999998
Al-Boraq_g-38826.txt 1.0
Al-Boraq_g-25340.txt 0.993062
Al-Boraq_g-127215.txt 4.48692e-06
Al-Boraq_g-142137.txt 1.0
Al-Boraq_g-17216.txt 0.0137489
Al-Boraq_g-40104.txt 1.0
Al-Boraq_g-24383.txt 2.34116e-06
Al-Boraq_g-183013.txt 0.999756
Al-Boraq_g-24403.txt 0.000507275
Al-Boraq_g-30957.txt 1.0
Al-Boraq_g-40541.txt 0.999997
Al-Boraq_g-171098.txt 1.0
Al-Boraq_g-170114.txt 0.833478
Al-Boraq_g-164591.txt 1.0
Al-Boraq_g-219459.txt 0.5
Al-Boraq_g-24572.txt 0.000164877
Al-Boraq_g-137603.txt 1.0
Al-Boraq_g-19270.txt 1.0
Al-Boraq_g-19553.txt 1.0
Al-Boraq_g-183892.txt 1.0
Al-Boraq_g-32627.txt 1.0
Al-Boraq_g-132500.txt 0.501321
Al-Boraq_g-28530.txt 1.0
Al-Boraq_g-243525.txt 1.0
Al-Boraq_g-51193.txt 0.357558
Al-Boraq_g-16033.txt 1.0
Al-Boraq_g-61193.txt 0.673773
Al-Boraq_g-25060.txt 1.0
Al-Boraq_g-70328.txt 0.961394
Al-Boraq_g-170377.txt 6.13779e-06
Al-Boraq_g-19451.txt 0.000391549
Al-Boraq_g-4252.txt 1.0
Al-Boraq_g-26601.txt 1.0
Al-Boraq_g-167799.txt 0.00139647
Al-Boraq_g-12493.txt 1.0
Al-Boraq_g-105259.txt 1.0
Al-Boraq_g-136898.txt 0.000286471
Al-Boraq_g-32356.txt 0.997623
Al-Boraq_g-243639.txt 1.0
Al-Boraq_g-25947.txt 3.04541e-06
Al-Boraq_g-35399.txt 0.999997
Al-Boraq_g-177537.txt 0.285724
Al-Boraq_g-239157.txt 0.417013
Al-Boraq_g-202078.txt 0.116754
Al-Boraq_g-2067.txt 0.999863
Al-Boraq_g-183215.txt 0.999938
Al-Boraq_g-132052.txt 4.41816e-05
Al-Boraq_g-217178.txt 0.0441673
Al-Boraq_g-20850.txt 0.999996
Al-Boraq_g-27593.txt 1.0
Al-Boraq_g-211852.txt 0.0594981
Al-Boraq_g-33691.txt 0.999906
Al-Boraq_g-34996.txt 1.0
Al-Boraq_g-20381.txt 0.0242946
Al-Boraq_g-168138.txt 2.28683e-09
Al-Boraq_g-208603.txt 0.990701
Al-Boraq_g-222723.txt 1.0
Al-Boraq_g-222555.txt 1.0
Al-Boraq_g-36278.txt 0.13317
Al-Boraq_g-42801.txt 0.725086
Al-Boraq_g-173711.txt 0.156742
Al-Boraq_g-138381.txt 2.38262e-08
Al-Boraq_g-136236.txt 0.999991
Al-Boraq_g-25163.txt 0.965033
Al-Boraq_g-186073.txt 3.40891e-06
Al-Boraq_g-9183.txt 0.999594
Al-Boraq_g-38134.txt 1.0
Al-Boraq_g-163672.txt 1.0
Al-Boraq_g-98552.txt 0.999817
Al-Boraq_g-140450.txt 0.33318
Al-Boraq_g-32839.txt 1.0
Al-Boraq_g-88985.txt 0.00972696
Al-Boraq_g-129430.txt 1.0
Al-Boraq_g-125278.txt 0.52864
Al-Boraq_g-133734.txt 1.0
Al-Boraq_g-24904.txt 2.17486e-06
Al-Boraq_g-194148.txt 1.0
Al-Boraq_g-48336.txt 0.59908
Al-Boraq_g-50104.txt 0.145849
Al-Boraq_g-207276.txt 2.72521e-06
Al-Boraq_g-710.txt 1.0
Al-Boraq_g-10444.txt 1.0
Al-Boraq_g-109492.txt 1.0
Al-Boraq_g-131746.txt 7.85082e-05
Al-Boraq_g-128019.txt 3.81777e-05
Al-Boraq_g-123379.txt 0.996871
Al-Boraq_g-141066.txt 1.0
Al-Boraq_g-203683.txt 1.0
Al-Boraq_g-247939.txt 1.0
Al-Boraq_g-145803.txt 1.0
Al-Boraq_g-16362.txt 1.0
Al-Boraq_g-130377.txt 1.0
Al-Boraq_g-8803.txt 1.0
Al-Boraq_g-4697.txt 1.0
Al-Boraq_g-216995.txt 1.32143e-05
Al-Boraq_g-111178.txt 0.864713
Al-Boraq_g-18174.txt 0.00513238
Al-Boraq_g-176859.txt 0.89709
Al-Boraq_g-177188.txt 1.87365e-08
Al-Boraq_g-26337.txt 1.0
Al-Boraq_g-8829.txt 0.378612
Al-Boraq_g-172843.txt 1.0
Al-Boraq_g-182187.txt 1.13835e-05
Al-Boraq_g-109148.txt 0.568361
Al-Boraq_g-47219.txt 0.999853
Al-Boraq_g-46034.txt 1.0
Al-Boraq_g-121359.txt 1.0
Al-Boraq_g-16719.txt 1.0
Al-Boraq_g-65507.txt 1.0
Al-Boraq_g-217957.txt 0.995312
Al-Boraq_g-69331.txt 1.0
Al-Boraq_g-90600.txt 1.0
Al-Boraq_g-159860.txt 1.0
Al-Boraq_g-140775.txt 0.909082
Al-Boraq_g-46212.txt 1.0
Al-Boraq_g-39962.txt 1.0
Al-Boraq_g-205356.txt 0.000385173
Al-Boraq_g-17553.txt 1.0
Al-Boraq_g-106218.txt 1.0
Al-Boraq_g-24670.txt 0.000197363
Al-Boraq_g-13911.txt 0.99994
Al-Boraq_g-76230.txt 0.88564
Al-Boraq_g-32235.txt 1.0
Al-Boraq_g-40975.txt 4.49967e-06
Al-Boraq_g-48355.txt 5.32369e-06
Al-Boraq_g-25209.txt 0.237318
Al-Boraq_g-183498.txt 0.998217
Al-Boraq_g-91814.txt 0.65548
Al-Boraq_g-198643.txt 0.524756
Al-Boraq_g-71120.txt 0.999543
Al-Boraq_g-191617.txt 0.676918
Al-Boraq_g-148150.txt 1.0
Al-Boraq_g-109968.txt 1.0
Al-Boraq_g-51076.txt 1.0
Al-Boraq_g-30538.txt 1.0
Al-Boraq_g-15191.txt 1.0
Al-Boraq_g-50745.txt 0.999977
Al-Boraq_g-186861.txt 1.0
Al-Boraq_g-209470.txt 1.0
Al-Boraq_g-21919.txt 0.411825
Al-Boraq_g-150827.txt 0.249994
Al-Boraq_g-40364.txt 0.214157
Al-Boraq_g-89674.txt 1.0
Al-Boraq_g-12496.txt 0.993949
Al-Boraq_g-114257.txt 0.692773
Al-Boraq_g-29742.txt 0.970582
Al-Boraq_g-158716.txt 0.999874
Al-Boraq_g-94960.txt 1.0
Al-Boraq_g-47356.txt 1.0
Al-Boraq_g-144096.txt 1.0
Al-Boraq_g-58610.txt 1.0
Al-Boraq_g-2752.txt 0.999991
Al-Boraq_g-191352.txt 1.0
Al-Boraq_g-72740.txt 0.000105687
Al-Boraq_g-24384.txt 1.0
Al-Boraq_g-6394.txt 6.02989e-06
Al-Boraq_g-12542.txt 1.0
Al-Boraq_g-39059.txt 1.0
Al-Boraq_g-108245.txt 1.0
Al-Boraq_g-234477.txt 0.0201758
Al-Boraq_g-113512.txt 1.0
Al-Boraq_g-186572.txt 0.420374
Al-Boraq_g-110485.txt 0.000569998
Al-Boraq_g-6288.txt 1.0
Al-Boraq_g-207355.txt 5.00464e-07
Al-Boraq_g-48768.txt 0.0251711
Al-Boraq_g-177485.txt 3.72502e-10
Al-Boraq_g-200565.txt 0.970215
Al-Boraq_g-35965.txt 0.999871
Al-Boraq_g-36216.txt 1.0
Al-Boraq_g-183435.txt 0.50197
Al-Boraq_g-204264.txt 5.26383e-09
Al-Boraq_g-114237.txt 0.40233
Al-Boraq_g-26889.txt 1.0
Al-Boraq_g-200551.txt 1.91565e-05
Al-Boraq_g-19806.txt 1.0
Al-Boraq_g-193366.txt 1.40144e-10
Al-Boraq_g-33742.txt 1.0
Al-Boraq_g-197245.txt 1.0
Al-Boraq_g-192190.txt 4.0459e-05
Al-Boraq_g-31333.txt 1.0
Al-Boraq_g-10590.txt 6.15004e-07
Al-Boraq_g-108589.txt 1.0
Al-Boraq_g-31425.txt 0.999997
Al-Boraq_g-1312.txt 1.0
Al-Boraq_g-188161.txt 0.0447668
Al-Boraq_g-111660.txt 0.5
Al-Boraq_g-28156.txt 0.999982
Al-Boraq_g-81179.txt 0.0569726
Al-Boraq_g-10745.txt 0.999787
Al-Boraq_g-44769.txt 0.860247
Al-Boraq_g-67778.txt 1.15472e-08
Al-Boraq_g-72917.txt 0.99947
Al-Boraq_g-76259.txt 4.26737e-05
Al-Boraq_g-155307.txt 1.0
Al-Boraq_g-114634.txt 1.0
Al-Boraq_g-76532.txt 1.0
Al-Boraq_g-109060.txt 1.0
Al-Boraq_g-33528.txt 1.0
Al-Boraq_g-36112.txt 3.1974e-05
Al-Boraq_g-150467.txt 0.500665
Al-Boraq_g-84448.txt 0.101058
Al-Boraq_g-41199.txt 0.997882
Al-Boraq_g-77882.txt 0.084831
Al-Boraq_g-184278.txt 1.0
Al-Boraq_g-188796.txt 1.0
Al-Boraq_g-32141.txt 0.13185
Al-Boraq_g-241658.txt 0.999999
Al-Boraq_g-201934.txt 0.5
Al-Boraq_g-177770.txt 1.0
Al-Boraq_g-46733.txt 3.64314e-05
Al-Boraq_g-210100.txt 1.0
Al-Boraq_g-41284.txt 1.0
Al-Boraq_g-33743.txt 1.0
Al-Boraq_g-28772.txt 1.0
Al-Boraq_g-35224.txt 7.89599e-08
Al-Boraq_g-160615.txt 9.49156e-08
Al-Boraq_g-144837.txt 2.2462e-10
Al-Boraq_g-129520.txt 7.1794e-09
Al-Boraq_g-26383.txt 1.0
Al-Boraq_g-32274.txt 1.0
Al-Boraq_g-24727.txt 0.983567
Al-Boraq_g-35862.txt 0.999902
Al-Boraq_g-41577.txt 0.999423
Al-Boraq_g-199535.txt 0.337422
Al-Boraq_g-104538.txt 1.0
Al-Boraq_g-40525.txt 1.12977e-07
Al-Boraq_g-72858.txt 2.66193e-05
Al-Boraq_g-29411.txt 1.0
Al-Boraq_g-186399.txt 4.75143e-08
Al-Boraq_g-243789.txt 1.0
Al-Boraq_g-27753.txt 0.927969
Al-Boraq_g-124686.txt 1.0
Al-Boraq_g-53515.txt 1.0
Al-Boraq_g-7659.txt 0.333407
Al-Boraq_g-111284.txt 0.855997
Al-Boraq_g-37049.txt 1.0789e-05
Al-Boraq_g-128451.txt 0.103605
Al-Boraq_g-3372.txt 9.55436e-05
Al-Boraq_g-66281.txt 1.0
Al-Boraq_g-99836.txt 1.0
Al-Boraq_g-68173.txt 1.0
Al-Boraq_g-32393.txt 1.0
Al-Boraq_g-25094.txt 0.0620409
Al-Boraq_g-41311.txt 0.0131354
Al-Boraq_g-190572.txt 0.500103
Al-Boraq_g-56351.txt 0.820891
Al-Boraq_g-181440.txt 0.978836
Al-Boraq_g-13499.txt 0.91789
Al-Boraq_g-180564.txt 1.0
Al-Boraq_g-23773.txt 0.167995
Al-Boraq_g-184912.txt 0.000215177
Al-Boraq_g-130942.txt 1.0
Al-Boraq_g-29655.txt 1.0
Al-Boraq_g-96311.txt 1.0
Al-Boraq_g-40462.txt 0.680578
Al-Boraq_g-208335.txt 0.249298
Al-Boraq_g-203150.txt 8.02184e-06
Al-Boraq_g-68602.txt 1.0
Al-Boraq_g-28361.txt 7.83838e-05
Al-Boraq_g-247702.txt 1.40106e-10
Al-Boraq_g-204916.txt 0.000391746
Al-Boraq_g-34011.txt 0.689519
Al-Boraq_g-167752.txt 0.454722
Al-Boraq_g-150703.txt 1.0
Al-Boraq_g-17654.txt 1.0
Al-Boraq_g-31360.txt 1.0
Al-Boraq_g-207353.txt 0.000101266
Al-Boraq_g-72459.txt 2.63815e-05
Al-Boraq_g-226566.txt 1.0
Al-Boraq_g-88610.txt 0.996982
Al-Boraq_g-187704.txt 0.249707
Al-Boraq_g-141400.txt 0.999994
Al-Boraq_g-186660.txt 0.000995215
Al-Boraq_g-103544.txt 1.0
Al-Boraq_g-40808.txt 1.0
Al-Boraq_g-203377.txt 6.45909e-13
Al-Boraq_g-24676.txt 0.00155918
Al-Boraq_g-153227.txt 1.0
Al-Boraq_g-17805.txt 1.0
Al-Boraq_g-148111.txt 9.11279e-11
Al-Boraq_g-26665.txt 0.998162
Al-Boraq_g-228124.txt 0.942667
Al-Boraq_g-189865.txt 3.56384e-05
Al-Boraq_g-39405.txt 9.59207e-07
Al-Boraq_g-188623.txt 1.0
Al-Boraq_g-29310.txt 0.999999
Al-Boraq_g-201573.txt 0.249996
Al-Boraq_g-78531.txt 1.0
Al-Boraq_g-153649.txt 1.0
Al-Boraq_g-45562.txt 0.00303905
Al-Boraq_g-96.txt 1.0
Al-Boraq_g-39957.txt 0.379811
Al-Boraq_g-138784.txt 0.329133
Al-Boraq_g-36423.txt 1.56331e-07
Al-Boraq_g-46106.txt 0.996196
Al-Boraq_g-122439.txt 1.0
Al-Boraq_g-34512.txt 1.0
Al-Boraq_g-36861.txt 0.350894
Al-Boraq_g-181196.txt 8.4488e-07
Al-Boraq_g-54170.txt 1.0
Al-Boraq_g-181747.txt 1.10522e-06
Al-Boraq_g-125865.txt 1.0
Al-Boraq_g-40928.txt 9.79597e-08
Al-Boraq_g-29919.txt 0.997453
Al-Boraq_g-4436.txt 0.501575
Al-Boraq_g-117925.txt 0.965547
Al-Boraq_g-136103.txt 0.999988
Al-Boraq_g-236874.txt 3.998e-08
Al-Boraq_g-2832.txt 0.00643254
Al-Boraq_g-185225.txt 0.998853
Al-Boraq_g-139878.txt 1.0
Al-Boraq_g-251717.txt 1.0
Al-Boraq_g-140932.txt 3.95949e-11
Al-Boraq_g-12165.txt 1.0
Al-Boraq_g-38150.txt 0.999929
Al-Boraq_g-108990.txt 1.0
Al-Boraq_g-62031.txt 1.0
Al-Boraq_g-91079.txt 1.0
Al-Boraq_g-90682.txt 1.0
Al-Boraq_g-174772.txt 0.222361
Al-Boraq_g-140114.txt 1.38209e-08
Al-Boraq_g-26041.txt 0.00198437
Al-Boraq_g-36806.txt 1.0
Al-Boraq_g-40914.txt 0.000386585
Al-Boraq_g-42791.txt 1.0
Al-Boraq_g-232778.txt 0.464038
Al-Boraq_g-175352.txt 0.99986
Al-Boraq_g-43298.txt 1.0
Al-Boraq_g-123019.txt 1.0
Al-Boraq_g-144361.txt 1.0
Al-Boraq_g-58941.txt 0.999231
Al-Boraq_g-37233.txt 1.58366e-07
Al-Boraq_g-78215.txt 1.0
Al-Boraq_g-115593.txt 1.0
Al-Boraq_g-199924.txt 0.704369
Al-Boraq_g-12243.txt 0.875234
Al-Boraq_g-204506.txt 8.16004e-05
Al-Boraq_g-102872.txt 0.657546
Al-Boraq_g-103768.txt 1.0
Al-Boraq_g-68244.txt 0.93804
Al-Boraq_g-104138.txt 0.833554
Al-Boraq_g-132213.txt 0.763933
Al-Boraq_g-234709.txt 0.999727
Al-Boraq_g-117137.txt 1.0
Al-Boraq_g-180047.txt 0.840256
Al-Boraq_g-102953.txt 1.0
Al-Boraq_g-31949.txt 0.999949
Al-Boraq_g-127092.txt 0.999999
Al-Boraq_g-88208.txt 1.0
Al-Boraq_g-182773.txt 0.00210841
Al-Boraq_g-32282.txt 0.994757
Al-Boraq_g-100018.txt 1.0
Al-Boraq_g-249306.txt 0.626208
Al-Boraq_g-137033.txt 0.00456024
Al-Boraq_g-123774.txt 0.000313013
Al-Boraq_g-7489.txt 0.227029
Al-Boraq_g-217841.txt 3.46326e-05
Al-Boraq_g-35957.txt 0.8
Al-Boraq_g-68479.txt 1.0
Al-Boraq_g-43199.txt 1.0
Al-Boraq_g-145629.txt 0.197583
Al-Boraq_g-126775.txt 0.000197083
Al-Boraq_g-63437.txt 1.0
Al-Boraq_g-35001.txt 0.999978
Al-Boraq_g-45527.txt 1.0
Al-Boraq_g-36110.txt 1.0
Al-Boraq_g-110491.txt 0.667837
Al-Boraq_g-94979.txt 0.500699
Al-Boraq_g-116707.txt 1.0
Al-Boraq_g-42121.txt 2.94857e-06
Al-Boraq_g-42322.txt 0.000110434
Al-Boraq_g-106295.txt 1.0
Al-Boraq_g-44059.txt 0.500008
Al-Boraq_g-156807.txt 0.998441
Al-Boraq_g-76004.txt 1.0
Al-Boraq_g-175554.txt 0.000173284
Al-Boraq_g-156038.txt 0.999845
Al-Boraq_g-122786.txt 1.0
Al-Boraq_g-184903.txt 0.857879
Al-Boraq_g-177388.txt 1.0
Al-Boraq_g-142123.txt 1.0
